bookID,average_rating,isbn,authors,title
33411,4.17,810114682,Karel Čapek,War With The Newts
33418,4.18,1400033721,Michio Kaku,Parallel Worlds: A Journey through Creation  Higher Dimensions  and the Future of the Cosmos
33436,3.84,758210183,Joanne Fluke,Key Lime Pie Murder 
33437,3.91,758202954,Joanne Fluke,Cherry Cheesecake Murder 
33438,3.92,758201559,Joanne Fluke,Peach Cobbler Murder 
33439,3.84,1575667215,Joanne Fluke,Strawberry Shortcake Murder 
33440,3.88,758215045,Joanne Fluke,Lemon Meringue Pie Murder 
33441,3.75,006056668X,Christopher Moore,Fluke: Or  I Know Why the Winged Whale Sings
33442,3.75,758206828,Joanne Fluke,Sugar Cookie Murder 
33443,3.71,758213506,Joanne Fluke,Chocolate Chip Cookie Murder 
33445,3.87,1575667223,Joanne Fluke,Blueberry Muffin Murder 
33446,3.75,082724231X,Eric H.F. Law,The Wolf Shall Dwell With the Lamb: A Spirituality for Leadership in a Multicultural Community
33447,4.05,60799900,Al Ries,Focus: The Future of Your Company Depends on It
33448,4.03,71359168,Al Ries,Positioning: The Battle for Your Mind
33449,4.04,887306667,Al Ries,The 22 Immutable Laws of Marketing: Violate Them at Your Own Risk
33453,3.83,60590297,Christopher Moore,You Suck 
33454,3.94,60735414,Christopher Moore,Bloodsucking Fiends 
33455,3.79,60735449,Christopher Moore,Island of the Sequined Love Nun
33456,4.07,60590270,Christopher Moore,A Dirty Job 
33457,3.82,60735422,Christopher Moore,Practical Demonkeeping 
33458,3.86,60735457,Christopher Moore,The Lust Lizard of Melancholy Cove 
33464,3.94,140140824,Bill Buford,Granta 7
33473,4.36,039306106X,Will Eisner,Will Eisner's New York: Life in the Big City 
33474,4.09,961472820,Will Eisner,Graphic Storytelling and Visual Narrative
33477,3.91,1401207553,Will Eisner,The Best of the Spirit
33478,3.73,393328600,Will Eisner,The Plot: The Secret Story of the Protocols of the Elders of Zion
33481,4.26,1569719608,Will Eisner,Will Eisner Sketchbook
33483,3.93,756620953,Roy Thomas,Conan: The Ultimate Guide to the World's Most Savage Barbarian
33484,4.33,345461533,Robert E. Howard,The Conquering Sword of Conan 
33488,3.3,159307543X,Akira Yoshida,Conan and the Demons of Khitai
33489,4.45,1568821816,Sandy Petersen,Call of Cthulhu: Horror Roleplaying 
33490,4.22,141187069,H.P. Lovecraft,The Call of Cthulhu and Other Weird Stories
33491,3.73,1568821867,Lynn Willis,The Keeper's Companion 2: Prohibition  Firearms  Tomes  & Creatures 
33492,3.62,1568821808,William    Jones,Secrets of New York 
33493,3.97,1568821441,Keith Herber,The Keeper's Companion Vol. 1 
33494,4,1568821875,Cody Goodfellow,Secrets of San Francisco: A 1920s Sourcebook for the City by the Bay 
33496,4.15,1568821409,Sam Johnson,Miskatonic University: Dire Secrets & Campus Life 
33497,4.45,1568821484,Sandy Petersen,Call of Cthulhu: Horror Roleplaying 
33498,3.9,1568821743,Sandy Petersen,Shadows of Yog-Sothoth 
33501,3.67,1568821174,Stephen Mark Rainey,Song of Cthulhu: Tales of the Spheres Beyond Sound
33507,3.88,076072850X,Jules Verne,Twenty Thousand Leagues Under the Sea 
33508,3.88,1557508771,Jules Verne,Twenty Thousand Leagues Under the Sea
33512,3.88,312199430,Jim Fergus,One Thousand White Women: The Journals of May Dodd 
33513,3.83,143038826,William Easterly,The White Man's Burden: Why the West's Efforts to Aid the Rest Have Done So Much Ill and So Little Good
33514,4.2,205313426,William Strunk Jr.,The Elements of Style
33528,3.89,241912725,E.B. White,Stuart Little
33532,3.99,014062063X,Bram Stoker,Dracula
33535,3.79,2290049662,Kim Newman,Anno Dracula 
33536,3.58,1416520384,Marta Acosta,Happy Hour at Casa Dracula 
33537,3.78,321399536,Mary Wollstonecraft Shelley,Frankenstein
33538,4.01,486295680,Candace Ward,World War One British Poets: Brooke  Owen  Sassoon  Rosenberg and Others
33539,3.89,130977691,Michael J. Lyons,World War II: A Short History
33541,3.95,688001297,James L. Stokesbury,A Short History of World War I
33543,4.34,1887368795,Richard Matheson,Collected Stories  Vol. 2
33544,4.08,312878273,Richard Matheson,Nightmare At 20 000 Feet
33546,3.24,765311712,Logan Swanson,Earthbound
33547,3.79,727860992,Richard Matheson,Hell House
33549,3.8,575074639,Richard Matheson,The Shrinking Man
33550,3.7,765311402,Richard Matheson,Noir: Three Novels of Suspense
33551,3.48,765308371,Richard Matheson,7 Steps to Midnight
33554,4.05,312878265,Richard Matheson,Duel
33555,3.95,765308703,Richard Matheson,What Dreams May Come
33557,4.5,1932382720,Ian Edginton,Richard Matheson's Hell House  Book 2
33559,4.02,1887368884,Richard Matheson,Bloodlines
33561,3.76,375724931,Ha Jin,The Bridegroom
33563,3.87,1581950063,Ha Jin,Under the Red Flag
33564,3.49,1400032148,Ha Jin,The Crazed
33565,3.81,375702067,Ha Jin,Ocean of Words
33566,3.76,99422174,Ha Jin,The Bridegroom
33567,3.71,99428164,Ha Jin,In the Pond
33569,3.91,140389660,S.E. Hinton,That Was Then  This Is Now
33574,3.13,765344726,S.E. Hinton,Hawkes Harbor
33576,3.87,1583421548,Marcus Romer,Rumble Fish
33581,3,1873448031,Allen J. Frantzen,The Work of Work Servitude  Slavery and Labor in Medieval England
33608,4.37,613996984,John Steinbeck,East of Eden
33609,4.19,155652532X,Anya Seton,Katherine
33611,3.78,525947264,Deborah Ford,The GRITS 
33614,4,689718764,Alice Dalgliesh,The Fourth of July Story
33615,3.23,618313664,Bethany Roberts,Fourth of July Mice!
33616,3.71,152057080,Janet S. Wong,Apple Pie 4th of July
33633,3.23,439781477,Bethany Roberts,Fourth Of July Mice
33662,4.08,143028219,S. Hussain Zaidi,Black Friday: The True Story Of The Bombay Bomb Blasts
33667,4.04,316693251,James Patterson,Roses Are Red 
33668,4.06,446613363,James Patterson,4th of July 
33671,3.86,70488207,James Patterson,Virgin
33672,3.5,778322998,James Patterson,Thriller: Stories To Keep You Up All Night
33676,4.15,316155608,James Patterson,Saving the World and Other Extreme Sports 
33681,4.07,613608704,James Patterson,1st To Die 
33682,3.97,312304463,James N. Frey,How to Write a Damn Good Mystery: A Practical Step-by-Step Guide from Inspiration to Finished Manuscript
33686,3.91,375714332,Robert D. Kaplan,Mediterranean Winter: The Pleasures of History and Landscape in Tunisia  Sicily  Dalmatia and the Peloponnese
33690,3.94,312424930,Robert D. Kaplan,Balkan Ghosts: A Journey Through History
33692,3.91,037550804X,Robert D. Kaplan,Mediterranean Winter: The Pleasures of History & Landscape in Tunisia  Sicily  Dalmatia & Greece
33699,3.77,9706519246,Åsne Seierstad,El librero de Kabul
33702,3.77,8501072877,Åsne Seierstad,O livreiro de Cabul
33704,3.77,3546003306,Åsne Seierstad,Der Buchhändler aus Kabul: Eine Familiengeschichte
33705,4.19,802850898,Nancy White Carlstrom,Does God Know How to Tie Shoes?
33718,3.67,1584793821,Susan Oliver,The Ties That Bind: Life's Most Essential Knots and Ties
33722,3.83,385338694,Sophie Kinsella,The Undomestic Goddess
33723,3.62,373250746,Lauren Henderson,Girls' Night In
33724,3.84,440241901,Sophie Kinsella,Can You Keep a Secret?
33726,3.78,312932812,Jennifer Crusie,Crazy For You
33727,3.95,312932804,Jennifer Crusie,Welcome to Temptation 
33729,3.92,312932782,Jennifer Crusie,Faking It 
33732,3.8,037377138X,Jennifer Crusie,Anyone But You
33733,3.5,1551667436,Jennifer Crusie,Strange Bedpersons
33734,3.7,1551668653,Jennifer Crusie,Getting Rid of Bradley
33735,3.63,155166951X,Jennifer Crusie,What The Lady Wants
33736,3.43,312348126,Jennifer Crusie,Don't Look Down
33737,3.77,373772513,Jennifer Crusie,Manhunting
33744,3.47,031294098X,Jennifer Crusie,The Unfortunate Miss Fortunes
33745,3.64,778300757,Jennifer Crusie,Charlie All Night
33746,3.77,739414968,Jennifer Crusie,Man Hunting
33747,3.92,9500426544,Jennifer Crusie,La falsificadora
33751,3.95,3442448964,Jennifer Crusie,Die Naschkatzen
33752,3.09,373832710,Jennifer Crusie,Sizzle 
33753,3.55,1933771178,Jennifer Crusie,Coffee at Luke's: An Unauthorized Gilmore Girls Gabfest
33762,3.71,849561863X,Jennifer Weiner,Bueno en la Cama
33768,3.54,60096683,Anna Maxted,Behaving Like Adults
33771,3.25,1858689104,Anna Maxted,Over 100 Truly Astonishing Sex Tips
33773,3.89,722539010,Anna Maxted,How to Seduce Your Dream Man
33774,3.53,60988258,Anna Maxted,Running in Heels
33775,3.54,3442454085,Anna Maxted,Kopfüber ins Glück
33777,3.68,034911899X,Michelle Lovric,Venice: Tales of the City
33795,4.02,1573227161,Danzy Senna,Caucasia
33807,3.85,446358584,Nelson DeMille,The Talbot Odyssey
33808,4.18,446679097,Nelson DeMille,The Lion's Game 
33809,4.17,446674826,Nelson DeMille,Word of Honor
33810,4.04,446679089,Nelson DeMille,Plum Island 
33811,3.85,751531235,Nelson DeMille,By the Rivers of Babylon
33813,4.08,751531219,Nelson DeMille,Gold Coast
33817,3.66,751531243,Nelson DeMille,Spencerville
33820,4.02,446611913,Nelson DeMille,Up Country
33822,4.09,739449079,Nelson DeMille,Night Fall
33824,3.85,751531200,Nelson DeMille,The Talbot Odyssey
33828,4,3442440971,Nelson DeMille,Mayday
33832,4.09,375701478,Kay Redfield Jamison,Night Falls Fast: Understanding Suicide
33833,4.17,1852428082,Reinaldo Arenas,Before Night Falls
33835,4.14,756403162,C.S. Friedman,When True Night Falls 
33836,3.86,451404750,Anne Stuart,Nightfall
33837,3.48,743411471,Linda  Anderson,When Night Falls
33838,3.38,1842991248,Keith Gray,Before Night Falls
33853,3.69,152956026,Carolyn Meyer,Where the Broken Heart Still Beats: The Story of Cynthia Ann Parker
33868,4.46,977880435,Quentin Carter,In Cahootz: Sequel to Hoodwinked
33869,3.77,1930699891,Quentin W. Fleming,Earned Value Project Management
33871,3.29,714531162,Edwin Page,Quintessential Tarantino
33873,4.35,521220238,Quentin Skinner,The Foundations of Modern Political Thought: Volume One: The Renaissance
33874,3.9,752864777,Maeve Binchy,Tara Road
33876,4,810936844,Aljean Harmetz,On the Road to Tara
33880,4.27,679767304,Andre Dubus,Selected Stories
33883,4.32,879239484,Andre Dubus,Broken Vessels
33888,4.16,1400030773,Andre Dubus,In the Bedroom: Seven Stories
33896,3.68,375509321,Charles Frazier,Thirteen Moons
33906,3.67,316014532,Sara Zarr,Story of a Girl
33914,3.75,873527364,Sharon Rose Wilson,"Approaches to Teaching Atwood's ""the Handmaid's Tale"" and Other Works "
33917,3.98,618485228,Jhumpa Lahiri,The Namesake
33919,3.62,760709750,Bridget Jones,Napkin Folds: Beautifully Styled Napkins for Every Occasion
33922,3.59,787976288,Donna Freitas,Becoming a Goddess of Inner Poise: Spirituality for the Bridget Jones in All of Us
33928,3.95,609801406,Stephen Jay Gould,Full House: The Spread of Excellence from Plato to Darwin
33929,4.09,393311392,Stephen Jay Gould,Eight Little Piggies: Reflections in Natural History
33931,3.92,674891996,Stephen Jay Gould,Time's Arrow  Time's Cycle: Myth and Metaphor in the Discovery of Geological Time
33932,3.64,1400051533,Stephen Jay Gould,The Hedgehog  the Fox & the Magister's Pox: Mending the Gap Between Science & the Humanities
33933,4.11,393308197,Stephen Jay Gould,The Panda's Thumb: More Reflections in Natural History
33936,4.1,393311031,Stephen Jay Gould,Hen's Teeth and Horse's Toes: Further Reflections in Natural History
33937,4.25,393064980,Stephen Jay Gould,The Richness of Life: The Essential Stephen Jay Gould
33938,4.16,684846314,Elisabeth Kübler,The Wheel of Life: A Memoir of Living and Dying
33953,3.27,1572307021,James B. Stiff,Persuasive Communication
33956,3.98,99456451,Joseph Delaney,The Spook's Apprentice 
33957,4.12,688033555,Jim Hougan,Spooks: The Haunting of America: The Private Use of Secret Agents
33973,3.92,743286987,Howard F. Lyman,No More Bull!: The Mad Cowboy Targets America's Worst Enemy: Our Diet
33975,3.94,525945075,Vicki Constantine Croke,Animal E.R.: Extraordinary Stories Hope Healing from 1 World's Leading Veterinary Hospitals
33978,3.93,618436634,Donna M. Jackson,ER Vets: Life in an Animal Emergency Room
33986,3.2,1598163329,Saki Okuse,Blood Sucker: Legend of Zipangu  Volume 1
33992,3.59,393326713,National Commission on Terrorist Attacks Upon The United States,The 9/11 Commission Report: Final Report of the National Commission on Terrorist Attacks Upon the United States
33993,2.4,743266862,Emma McLaughlin,Citizen Girl
33999,3.99,486450066,Charles Darwin,On the Origin of Species by Means of Natural Selection
34002,4.13,1400041279,Charles Darwin,The Origin of Species/The Voyage of the Beagle
34003,4.15,231054750,Theodosius Dobzhansky,Genetics and the Origin of Species
34014,3.83,131730363,Michael D. Lyman,Organized Crime
34015,4.33,486449823,Lyman S. Spitzer Jr.,Physics of Fully Ionized Gases
34016,4.21,131198777,Michael D. Lyman,Criminal Investigation: The Art and the Science
34050,4.12,763626295,Rudyard Kipling,A Collection of Rudyard Kipling's Just So Stories
34052,4.06,1857151992,Rudyard Kipling,Collected Stories
34053,4.09,517266555,Rudyard Kipling,Just So Stories
34055,4.38,689877994,Rudyard Kipling,If: A Father's Advice to His Son
34057,3.89,543895882,Rudyard Kipling,Captains Courageous
34067,4.06,521598222,William Shakespeare,Much Ado about Nothing
34069,4.06,198321473,William Shakespeare,Much Ado about Nothing
34080,4.11,393974995,T.S. Eliot,The Waste Land
34081,4.11,300119941,T.S. Eliot,The Annotated Waste Land with Eliot's Contemporary Prose
34082,4.21,375759344,T.S. Eliot,The Waste Land and Other Writings
34083,4.11,156948702,T.S. Eliot,The Waste Land: A Facsimile and Transcript of the Original Drafts
34084,4.24,670032565,Stephen King,The Waste Lands 
34087,3.72,224036408,Kurt Vonnegut,Timequake
34153,3.48,689807015,Nancy White Carlstrom,Climb the Family Tree  Jesse Bear!
34154,3.47,689851901,Nancy White Carlstrom,What a Scare  Jesse Bear
34155,3.93,745635326,Adam Swift,Political Philosophy: A Beginners' Guide for Students and Politicians
34156,4.04,631198199,Stephen Mulhall,Liberals and Communitarians
34157,3.93,745628478,Adam Swift,Political Philosophy: A Beginner's Guide for Students and Politicians
34161,3.92,1853754153,Max Beerbohm,Seven Men and Two Others
34168,3.69,312997833,Matt Braun,Dakota
34172,3.4,312970749,Matt Braun,El Paso
34177,3.82,810935937,Hugh Honour,The Visual Arts: A History
34178,3.75,131551132,Hugh Honour,The Visual Arts: A History  Volume 2
34179,3.82,131935070,Hugh Honour,The Visual Arts: A History
34187,4.44,1931414165,Elizabeth Mann,The Brooklyn Bridge 
34191,3.88,805069372,John Patrick Diggins,John Adams
34199,4.19,140192077,Richard Wilhelm,The I Ching or Book of Changes
34200,4.27,892811455,Anonymous,The Complete I Ching: The Definitive Translation
34207,4.19,140193359,Anonymous,I Ching: The Book of Change
34208,4.19,312151225,Sarah Dening,The Everyday I Ching
34221,4.08,1932382607,Ian Edginton,Richard Matheson's Hell House  Book 1
34222,3.84,1593074743,Ian Edginton,H.G. Wells' The War of the Worlds 
34224,4.22,762104201,Reader's Digest Association,New Complete Guide to Sewing
34227,4.38,895772493,William L. Simon,A Reader's Digest Songbook: Remembering Yesterday's Hits
34229,4.55,762100737,Reader's Digest Association,Complete Guide to the Bible
34237,3.85,446361356,Betty Lehan Harragan,Games Mother Never Taught You
34241,3.97,4091263917,Takashi Hashiguchi,焼きたて!!ジャぱん 1
34247,4.09,896892026,Davina Thomas,200 Quilt Blocks: To Mix and Match
34251,3.72,60936193,Jeffrey Ford,The Girl in the Glass
34258,4.49,8478887423,J.K. Rowling,Harry Potter y la Orden del Fénix 
34260,4.49,5353014359,J.K. Rowling,Гарри Поттер и Орден Феникса 
34262,4.03,078684907X,Dave Barry,Peter and the Starcatchers 
34264,3.54,1416918086,Geraldine McCaughrean,Peter Pan in Scarlet
34266,3.85,743292642,Peter Walsh,It's All Too Much: An Easy Plan for Living a Richer Life with Less Stuff
34268,4.08,805072454,J.M. Barrie,Peter Pan
34270,4.31,812539370,Spider Robinson,The Callahan Chronicals 
34284,4.21,006447268X,Diana Wynne Jones,The Chronicles of Chrestomanci  Vol. 1 
34287,3.88,7154690,Diana Wynne Jones,The Ogre Downstairs
34288,3.66,64473546,Diana Wynne Jones,The Time of the Ghost
34295,3.6,307265781,Maeve Binchy,Whitethorn Woods
34296,3.96,1902602684,Maeve Binchy,The Builders
34298,3.64,99498588,Maeve Binchy,Dublin 4
34299,3.59,99498634,Maeve Binchy,Victoria Line  Central Line
34301,3.79,440122090,Maeve Binchy,Echoes
34303,3.9,99498669,Maeve Binchy,Firefly Summer
34306,3.95,3426621355,Maeve Binchy,Cathys Traum
34307,3.54,385335105,Maeve Binchy,Aches & Pains
34308,3.9,340337842,Maeve Binchy,Light A Penny Candle
34310,3.92,752876872,Maeve Binchy,The Glass Lake
34312,3.9,752876813,Maeve Binchy,The Copper Beech
34318,4.47,786222727,J.K. Rowling,Harry Potter and the Sorcerer's Stone 
34319,4.33,375826890,George E. Stanley,Code Word Kangaroo 
34320,3.65,375824049,George E. Stanley,Operation Spy School 
34321,4.06,679890548,Ron Roy,The Empty Envelope 
34324,3.99,375813683,Ron Roy,The School Skeleton 
34325,4.08,375826882,George E. Stanley,Moose Master 
34327,4.4,8484451143,Judy Hall,La Biblia de los Critales: Guia definitiva de los cristales 
34343,4.54,300116187,Catherine de Zegher,Eva Hesse Drawing
34379,4,503000361,Dante Alighieri,The Inferno
34385,4,034548357X,Dante Alighieri,Inferno
34396,4.06,1582880956,Richard  Adams,Watership Down
34399,4.1,1405308621,Bruce Fogle,Caring for Your Dog
34407,3.51,156032597,William C. Davis,The Pirates Laffite: The Treacherous World of the Corsairs of the Gulf
34420,3.72,671024817,J.G. Passarella,Wither 
34426,4.4,1421500914,Hayao Miyazaki,Howl's Moving Castle Film Comic  Vol. 1
34427,4.4,1421500906,Hayao Miyazaki,Howl's Moving Castle Picture Book 
34435,3.97,1585100374,Sophocles,The Theban Plays: Antigone  King Oidipous & Oidipous at Colonus 
34436,4.14,226307654,Sophocles,The Complete Greek Tragedies  Volume 2: Sophocles
34440,4.08,375701168,Thomas Mann,Doctor Faustus
34443,3.79,872207293,Christopher Marlowe,Doctor Faustus
34444,4.08,679409963,Thomas Mann,Doctor Faustus
34448,3.57,684873214,Hunter S. Thompson,Screwjack
34449,4.02,679761640,Jun'ichirō Tanizaki,The Makioka Sisters
34450,4.02,8574481041,Jun'ichirō Tanizaki,As Irmãs Makioka
34452,4.16,446520594,Brian L. Weiss,Many Lives  Many Masters: The True Story of a Prominent Psychiatrist  His Young Patient  and the Past Life Therapy That Changed Both Their Lives
34459,4.09,226468011,George Lakoff,Metaphors We Live By
34460,3.65,679760229,Jun'ichirō Tanizaki,Quicksand
34462,3.69,375724745,Jun'ichirō Tanizaki,Naomi
34463,3.85,679761071,Jun'ichirō Tanizaki,Seven Japanese Tales
34472,3.67,679757910,Jun'ichirō Tanizaki,The Reed Cutter & Captain Shigemoto's Mother
34473,4.1,918172020,Jun'ichirō Tanizaki,In Praise of Shadows
